AuthorID,Author,Date,Content,Attachments,Reactions
"710331213549797416","Seth 🔲 ²#8330","2021-12-27","Regarding governance, we must have a serious discussion on the tradeoffs we’re willing to make. 

First, regarding centralized decision making authority. Less decision makers means faster decisions, but also carries risks inherent to all centralization. Additionally certain decisions are too urgent to be put to community wide votes, and different types of voting mechanisms can and should be used for different decisions that need to be made. 

Second, regarding the form of centralization. Do we want a committee? Do we want delegates? If the answer is no to both, then we need to think of ways to create an engaged voting body. A pool of RAW could be set aside just for this purpose. Voters could be positively incentivized with raw (ie if you vote you get raw or if you vote several times in a row you get raw). Alternatively they could be negatively incentivized (less voting or manipulation of voting process results in slashing their share of that RAW pool).

Third, salaries. If we do end up having individuals dedicated to governance, what should they be paid? Should they be paid at all? That’s another discussion in and of itself.

Fourth, there are creative options beyond a centralized core team/delegates or incentives for all when it comes to voting. There could be several individuals whose responsibility is to herd/shepherd voters, like a “whip” in the US Congress. Again the same discussion around salary would emerge.","","🔥 (3)"
"710331213549797416","Seth 🔲 ²#8330","2021-12-27","Let me know what y’all think and whether this was the wrong place to voice my thoughts!","",""
"809382179468476456","mdr#8647","2021-12-28","All good questions - think there is already thinking about this - but needs more thinking also - have you checked our Clarity https://app.clarity.so/rawdao/","",""
"651274836575780874","chavi#5271","2021-12-28","are we migrated to Clarity from Notion? Tried to check it out but said the base was private and to contact an admin","",""
"809382179468476456","mdr#8647","2021-12-28","😀 think we have. (or are in the process) - if you  sign in with the Ethereum wallet where your 500+ RAW tokens are held you should get access.","","toadrun (1)"
"651274836575780874","chavi#5271","2021-12-29","Hmm that’s what I did, I’ll try again  in a bit. Thanks!","",""
"235502625754185728","Samovarul#6470","2021-12-29","let us know if you succeed or not","",""
"753482650462715936","nyquist#2737","2021-12-29","I'm having the same issue, with my wallet that holds raw","",""
"753482650462715936","nyquist#2737","2021-12-29","I had to logout and log in again. To log out, click the ""not you"" button","","❤️ (1)"
"789668255324831746","jeffersuhn#5291","2021-12-30","Did you get these added to Clarity? Lots of great ideas and questions, want to make sure we don't lose sight of them.","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-30","I wasn’t sure where to put it, as it’s not a proposal per se","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-30","I added to the community collection proposal for example","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-30","Lmk where you think questions/dialogue-opening material should go in the future","",""
"389803426877407232","lucaspon#3865","2022-01-03","@everyone we will shut down our notion by today's end; please make sure you backup anything you haven't shared","","👍 (15)"
"819708932876140575","shanelavalette#2830","2022-01-03","Thanks @lucaspon!","",""
"651274836575780874","chavi#5271","2022-01-03","Thanks!","",""
"419935721936125952","MesutNFT#9591","2022-01-03","Thanks","",""
"736026065952178227","ArthurOKeefe.eth#6698","2022-01-03","hey, it's not working for me","",""
"799729291017060383","charlierubin#0001","2022-01-03","Login doesn't work for me still","",""
"736026065952178227","ArthurOKeefe.eth#6698","2022-01-03","I tried on a bunch of different browers and on my phone in different ways","",""
"736026065952178227","ArthurOKeefe.eth#6698","2022-01-03","Seems like a bug with integration with ENS or properly reading the wallet contents","",""
"736026065952178227","ArthurOKeefe.eth#6698","2022-01-03","🙏 thanks in advance for any help","",""
"235502625754185728","Samovarul#6470","2022-01-03","@ArthurOKeefe.eth @charlierubin can you please send me a DM to see where is the problem?","",""
"751493587371556933","claudia#0273","2022-01-03","I also can't log into Clarity - using Metamask on my phone. I also have an ENS.","","👍 (1)"
"235502625754185728","Samovarul#6470","2022-01-03","Mobile is a bit more tricky with MM (I didn't even tried it), but for them desktop's not working either","",""
"736026065952178227","ArthurOKeefe.eth#6698","2022-01-03","You have to add me as a friend. It’s not letting me DM you","",""
"235502625754185728","Samovarul#6470","2022-01-03","try again pls","",""
"389803426877407232","lucaspon#3865","2022-01-03","I don't think Clarity is well optimized for mobile at this point; I know they have an Electron app in the works.","",""
"389803426877407232","lucaspon#3865","2022-01-03","I mean, it is optimized, but I'm not sure the token authentication via metamask mobile is possible","",""
"693277954519728138","Lapsus#4632","2022-01-03","It should work with wallet connect, which has Meta Mask as an option. Can you guys try that?","",""
"693277954519728138","Lapsus#4632","2022-01-03","A different issue is that Clarity is having outages from time to time.","",""
"693277954519728138","Lapsus#4632","2022-01-03","But usually it works if you try out the day after (it has for several members at least).","",""
"754041298457067581","T2#4068","2022-01-03","@Lapsus used wallet connect. I’ll try again later but says logged in","https://cdn.discordapp.com/attachments/908079682824601670/927737109257801779/IMG_6882.png","😬 (1)"
"693277954519728138","Lapsus#4632","2022-01-03","It's definitely bugging out quite a bit for many members : / Is that the wallet where you have your RAW?","",""
"754041298457067581","T2#4068","2022-01-03","@Lapsus yes","",""
"693277954519728138","Lapsus#4632","2022-01-03","Damn it! I assume you tried the log out and in. It has been buggy for me and other members too, unfortunately. Maybe @lucaspon can give a hand.","",""
"297830494027120640","Gendo#3589","2022-01-03","YMMV but I had the same issue as well just now and needed to accept the clarity workspace invitation again. After I did that I was able to get in. https://discord.com/channels/908059371718709288/908079682824601670/923318630995886120","","🙏 (1)"
"693277954519728138","Lapsus#4632","2022-01-03","I hope that helps, @T2 https://app.clarity.so/invite-link/jLcr9FgGbT","","👍 (3)"
"754041298457067581","T2#4068","2022-01-03","That worked! Thank you 🤜🤛","","🔥 (3),🙌 (3)"
"235502625754185728","Samovarul#6470","2022-01-04","from my own experience Clarity/MM tries to connect the same wallet again and again, without offering an option to change it; great that you solved it with the invite link! 😉 ❤️","",""
"389803426877407232","lucaspon#3865","2022-01-04","Here's their discord:
https://discord.com/invite/hcgRk7Gth9","",""
"389803426877407232","lucaspon#3865","2022-01-04","alright we need to run our coordinape voting, deadline is the 10th","",""
"389803426877407232","lucaspon#3865","2022-01-04","https://snapshot.org/#/rawdao.eth/proposal/0xf980545e9e1f4b8a3e98f7eb70926e6c12ab18a916cde7820c39d726c94c3061","",""
"389803426877407232","lucaspon#3865","2022-01-04","please refer to this proposal for the rules we need to follow ☝️","",""
"389803426877407232","lucaspon#3865","2022-01-04","Basically:
-- To qualify for compensation, a member needs to gather a **minimum of 15 discord interactions **during the month of December in the compensated areas' channels
-- Each area's budget shall be divided among members per a decentralized compensation vote using coordinape.com
---- each member gets 100 votes
---- a member cannot vote on himself
---- an area's budget will be distributed to members proportionately to the percentage of votes each member accumulates from the total votes in the area
-- The voting period will take place on the first 10 days of January","","👍 (11)"
"389803426877407232","lucaspon#3865","2022-01-04","I will share the list of members who qualified, the data comes directly from Discord and is aggregated by a tool called orbit.love","","👍 (12),🔥 (3)"
"389803426877407232","lucaspon#3865","2022-01-05","I've been trying to get the data but the integration isn't working properly. If anyone knows of a good tool to gather and analyze data from discord channels, pls let me know","",""
"389803426877407232","lucaspon#3865","2022-01-05","@everyone does anyone here have experience setting up Source Cred?","",""
"389803426877407232","lucaspon#3865","2022-01-05","or just exporting data from Discord so we can analyze engagement per member per channel?","",""
"751493587371556933","claudia#0273","2022-01-05","@cooper might! Work your discord magic 💃","","👀 (1)"
"354075032479334402","FramesFL#3512","2022-01-05","No, but i heard good things about it, particularly i never used the discord API for anything so i don't know how it would work","",""
"389803426877407232","lucaspon#3865","2022-01-05","I'm setting it up for us","",""
"389803426877407232","lucaspon#3865","2022-01-05","it's rather technical so I'll take a while","","🥷 (10)"
"893083908428689430","MickeySmith#2765","2022-01-08","Thank you for sourcing and sharing the list! We need to have this all done by the 10th, correct?","",""
